Shipment_ID,Order_Date,Dispatch_Hour,Warehouse_ID,Region,Carrier_Type,Expected_Delivery_Hours
SHP203043,2024-04-26,21,WH_W2,South,Air,20.28746380185363
SHP203044,2024-04-16,16,WH_N1,West,Road,25.678963334144694
SHP203045,2024-05-27,22,WH_W1,South,Air,25.444458053943606
SHP203046,2024-04-10,9,WH_N1,West,Road,22.21993876421539
SHP203047,2024-02-29,20,WH_S1,West,Air,24.19784683390521
SHP203048,2024-05-29,13,WH_S1,North,Road,23.869973025970868
SHP203049,2024-03-07,9,WH_S1,North,Air,20.278434500989462
SHP203050,2024-02-16,15,WH_S1,West,Road,20.965000546510435
SHP203051,2024-03-11,16,WH_W1,West,Road,21.756557773794476
SHP203052,2024-02-08,1,WH_S1,South,Road,27.713175997750554
SHP203053,2024-04-11,22,WH_N2,East,Air,21.797667081728164
SHP203054,2024-01-12,13,WH_N2,West,Air,27.060879469160472
SHP203055,2024-01-27,15,WH_W2,West,Road,26.097011712851906
SHP203056,2024-02-06,6,WH_W1,South,Air,28.855091947416085
SHP203057,2024-01-24,4,WH_W1,South,Air,26.435383236779053
SHP203058,2024-05-19,7,WH_S1,North,Road,30.669208404240273
SHP203059,2024-06-23,22,WH_S1,East,Road,18.291333530727382
SHP203060,2024-04-13,0,WH_E1,East,Road,28.25564796593347
SHP203061,2024-01-18,14,WH_W1,North,Road,28.078376856679686
SHP203062,2024-02-18,9,WH_N2,West,Road,25.6519153168744
SHP203063,2024-02-22,11,WH_N2,East,Road,22.956470656125394
SHP203064,2024-03-27,16,WH_E1,North,Road,21.161688264548967
SHP203065,2024-02-01,11,WH_W1,South,Air,21.347119613313282
SHP203066,2024-03-11,6,WH_N2,West,Air,22.101933665378418
SHP203067,2024-01-22,6,WH_N2,East,Air,24.188596543117402
SHP203068,2024-05-11,18,WH_S1,North,Air,24.905131923302825
SHP203069,2024-04-26,14,WH_W1,North,Air,21.778076019892847
SHP203070,2024-05-10,19,WH_W2,South,Air,23.344072858255302
SHP203071,2024-04-29,9,WH_N1,South,Road,18.75102534125578
SHP203072,2024-03-09,19,WH_N2,West,Road,19.00362596855575
SHP203073,2024-03-26,5,WH_N1,East,Air,30.019136596382882
SHP203074,2024-06-24,17,WH_W1,North,Air,22.45355439653942
SHP203075,2024-05-28,0,WH_W1,South,Road,24.84964546643491
SHP203076,2024-05-27,23,WH_W1,West,Air,28.83524717462598
SHP203077,2024-02-05,14,WH_W2,East,Road,19.57500988835446
SHP203078,2024-03-15,22,WH_W1,East,Road,25.813314855890972
SHP203079,2024-03-04,19,WH_W1,South,Road,18.348875880651505
SHP203080,2024-05-24,1,WH_S1,West,Road,25.63628470311369
SHP203081,2024-02-28,20,WH_N1,South,Road,21.953742673384195
SHP203082,2024-01-03,13,WH_N2,East,Air,24.38884829838018
SHP203083,2024-02-17,22,WH_W1,South,Road,16.18360240171172
SHP203084,2024-01-01,0,WH_W1,East,Road,24.86107094578791
SHP203085,2024-02-29,17,WH_W1,West,Road,26.48801393754048
SHP203086,2024-02-11,4,WH_E1,North,Road,24.703297442843173
SHP203087,2024-03-04,6,WH_W2,East,Air,21.694916704185875
SHP203088,2024-04-12,20,WH_W1,South,Air,16.682157817203667
SHP203089,2024-04-14,7,WH_N1,West,Road,22.18193995454695
SHP203090,2024-01-04,18,WH_W1,West,Air,29.253403622709072
SHP203091,2024-02-03,13,WH_S1,North,Air,22.647055575954436
SHP203092,2024-03-01,17,WH_N2,South,Road,24.061657349498887
SHP203093,2024-04-28,6,WH_W1,East,Road,22.240772743816542
SHP203094,2024-04-01,12,WH_E1,West,Road,20.739298274537468
SHP203095,2024-05-15,0,WH_W1,North,Air,30.547329348986096
SHP203096,2024-03-30,4,WH_S1,West,Road,34.36437131956671
SHP203097,2024-02-13,12,WH_W1,North,Road,28.304881189415674
SHP203098,2024-02-14,12,WH_W2,South,Road,19.305265220864364
SHP203099,2024-03-04,15,WH_S1,North,Air,16.70331359957872
SHP203100,2024-03-26,0,WH_E1,West,Road,21.56480512963685
SHP203101,2024-01-05,20,WH_W2,West,Road,21.83472082845296
SHP203102,2024-03-17,21,WH_N1,West,Road,24.014583429894497
SHP203103,2024-01-26,3,WH_E1,West,Air,19.384792125256606
SHP203104,2024-04-17,10,WH_N2,South,Road,27.275132413349674
SHP203105,2024-04-09,6,WH_E1,West,Road,19.949330179872675
SHP203106,2024-01-11,13,WH_N1,North,Road,25.71245783199737
SHP203107,2024-03-29,15,WH_W2,North,Road,17.20952952782916
SHP203108,2024-05-21,14,WH_N1,South,Air,31.001300424351694
SHP203109,2024-03-22,12,WH_N2,East,Air,21.571762024846528
SHP203110,2024-04-17,21,WH_W2,East,Air,24.294525289316798
SHP203111,2024-06-07,0,WH_W1,North,Road,26.872829195767906
SHP203112,2024-03-27,16,WH_W1,North,Air,31.385895754238486
SHP203113,2024-03-02,20,WH_E1,North,Air,22.5525723759935
SHP203114,2024-06-03,6,WH_W1,East,Air,26.499751789691683
SHP203115,2024-01-13,9,WH_N2,East,Road,17.951278079724315
SHP203116,2024-05-07,2,WH_S1,North,Road,19.63921189334659
SHP203117,2024-03-06,16,WH_W1,South,Road,23.788432299686928
SHP203118,2024-03-12,2,WH_W2,North,Air,25.962500371583182
SHP203119,2024-04-11,3,WH_W1,West,Air,20.068715802486025
SHP203120,2024-01-24,14,WH_W2,West,Air,24.40120242640588
SHP203121,2024-04-13,16,WH_S1,North,Air,27.289125668798295
SHP203122,2024-05-02,13,WH_S1,South,Road,26.808045628333105
SHP203123,2024-04-03,21,WH_W1,North,Road,25.602759263936335
SHP203124,2024-03-12,0,WH_N2,West,Air,22.920252158815867
SHP203125,2024-01-18,0,WH_S1,South,Air,23.664853238160443
SHP203126,2024-04-10,15,WH_S1,West,Road,25.452120735459378
SHP203127,2024-01-12,11,WH_N2,East,Road,26.85173542836479
SHP203128,2024-01-08,16,WH_W1,South,Road,27.3780365271924
SHP203129,2024-01-13,13,WH_E1,East,Road,21.98693420947859
SHP203130,2024-04-01,7,WH_S1,West,Road,24.212065108584586
SHP203131,2024-06-19,0,WH_N2,West,Road,26.50974084016778
SHP203132,2024-04-16,8,WH_E1,North,Road,21.746802926512334
SHP203133,2024-04-19,8,WH_W1,West,Air,20.992765067955098
SHP203134,2024-01-17,8,WH_N2,West,Road,19.204115819260345
SHP203135,2024-04-21,2,WH_W1,West,Road,24.424371413395917
SHP203136,2024-05-21,11,WH_S1,East,Road,21.624747928275664
SHP203137,2024-05-13,22,WH_W2,North,Air,26.50635273531891
SHP203138,2024-04-29,7,WH_N2,West,Air,33.702066251334266
SHP203139,2024-04-29,22,WH_E1,East,Road,19.087012404686373
SHP203140,2024-06-03,18,WH_N1,North,Road,26.451159198382385
SHP203141,2024-05-28,6,WH_E1,West,Road,21.71950693993932
SHP203142,2024-04-06,4,WH_W1,West,Road,24.048796766901024
SHP203143,2024-02-23,3,WH_W1,West,Air,27.082023530919102
SHP203144,2024-02-26,6,WH_W1,North,Air,17.001546041361845
SHP203145,2024-02-03,1,WH_W2,South,Road,28.53637159026164
SHP203146,2024-03-22,23,WH_S1,West,Road,15.599362551410316
SHP203147,2024-04-17,17,WH_W2,South,Road,28.839938779405276
SHP203148,2024-06-27,20,WH_W1,North,Air,14.788954429883276
SHP203149,2024-04-12,20,WH_E1,East,Road,21.88018977370524
SHP203150,2024-04-14,12,WH_E1,West,Road,18.493202688379668
SHP203151,2024-05-22,20,WH_S1,South,Air,21.16437272184788
SHP203152,2024-04-10,7,WH_E1,South,Air,29.27374211990468
SHP203153,2024-05-08,4,WH_N2,North,Road,17.388052280128232
SHP203154,2024-02-01,22,WH_E1,South,Road,23.48024334706577
SHP203155,2024-02-11,17,WH_N2,South,Road,22.316668694046054
SHP203156,2024-03-26,22,WH_S1,South,Air,26.838620013128114
SHP203157,2024-06-17,7,WH_E1,South,Road,24.37635953436164
SHP203158,2024-06-22,2,WH_W2,East,Road,20.18368657863882
SHP203159,2024-02-18,21,WH_W1,South,Air,21.009790026157233
SHP203160,2024-01-25,22,WH_W2,East,Air,20.47490264606061
SHP203161,2024-06-01,5,WH_S1,North,Air,21.64534293220905
SHP203162,2024-05-30,9,WH_W1,North,Air,21.522947588182294
SHP203163,2024-05-29,3,WH_W2,South,Air,22.162657485308202
SHP203164,2024-02-29,17,WH_E1,South,Road,22.220841242451858
SHP203165,2024-05-21,16,WH_S1,West,Air,22.871539341833383
SHP203166,2024-05-13,0,WH_S1,East,Road,25.264954242911944
SHP203167,2024-04-24,17,WH_N1,East,Road,22.20398427093022
SHP203168,2024-05-17,4,WH_W1,North,Road,25.296052012624916
SHP203169,2024-03-24,6,WH_S1,West,Road,21.198487800998308
SHP203170,2024-03-15,17,WH_N2,South,Air,29.607735814079643
SHP203171,2024-03-08,8,WH_S1,South,Air,24.661168861560064
SHP203172,2024-03-15,17,WH_N1,West,Air,18.61699208142937
SHP203173,2024-02-02,16,WH_W1,East,Air,23.693466476895907
SHP203174,2024-02-22,7,WH_N1,South,Air,21.90867380124947
SHP203175,2024-01-04,15,WH_S1,West,Road,25.41721306000969
SHP203176,2024-04-24,15,WH_W2,North,Air,21.982502549509654
SHP203177,2024-01-14,9,WH_W1,West,Air,24.481147759897297
SHP203178,2024-02-02,6,WH_W2,East,Road,22.636511117349013
SHP203179,2024-05-19,22,WH_S1,West,Road,28.250546667798126
SHP203180,2024-04-20,23,WH_N2,South,Road,26.262302909682703
SHP203181,2024-03-22,13,WH_E1,North,Air,23.273255901697738
SHP203182,2024-06-06,17,WH_S1,East,Air,21.949895240898993
SHP203183,2024-02-22,22,WH_E1,West,Road,28.281805599623766
SHP203184,2024-01-28,11,WH_W1,North,Air,25.306541899366287
SHP203185,2024-03-16,1,WH_E1,East,Road,25.28374321483028
SHP203186,2024-04-09,4,WH_S1,East,Road,19.80459656428771
SHP203187,2024-04-16,6,WH_W1,East,Air,25.338158836361547
SHP203188,2024-03-29,5,WH_W1,North,Air,23.34035316917196
SHP203189,2024-02-28,16,WH_N1,East,Road,22.148739733585938
SHP203190,2024-02-19,4,WH_S1,West,Road,23.814522677068407
SHP203191,2024-04-08,12,WH_N2,South,Road,21.93911800757045
SHP203192,2024-01-20,9,WH_W2,West,Road,23.551410548219984
SHP203193,2024-02-07,12,WH_N2,West,Road,28.79309341720538
SHP203194,2024-03-19,20,WH_N2,West,Road,28.252587462324463
SHP203195,2024-02-08,19,WH_E1,West,Road,25.541891337291496
SHP203196,2024-04-11,9,WH_N2,South,Road,20.952929783265162
SHP203197,2024-05-27,3,WH_W1,South,Road,21.339508293581016
SHP203198,2024-05-05,20,WH_N1,North,Road,19.462460358922435
SHP203199,2024-02-14,23,WH_N2,West,Road,22.04184140187549
SHP203200,2024-01-08,16,WH_E1,West,Road,22.675625260374222
SHP203201,2024-01-08,6,WH_W1,West,Road,24.104689890360333
SHP203202,2024-02-23,1,WH_N1,East,Air,24.32690565091279
SHP203203,2024-02-17,15,WH_N1,North,Air,25.4561491845866
SHP203204,2024-04-01,10,WH_W2,West,Road,22.040707656974334
SHP203205,2024-06-02,9,WH_S1,South,Road,26.860387052885972
SHP203206,2024-05-10,12,WH_N1,East,Road,20.43231141292841
SHP203207,2024-02-01,7,WH_E1,West,Road,32.876918887923864
SHP203208,2024-01-31,2,WH_N2,East,Road,30.204134155780896
SHP203209,2024-05-25,9,WH_W1,South,Air,24.02838673510841
SHP203210,2024-01-13,5,WH_N2,West,Road,23.567696736587692
SHP203211,2024-01-12,11,WH_E1,East,Air,22.82288332598648
SHP203212,2024-02-26,23,WH_S1,West,Road,31.958928445344036
SHP203213,2024-05-20,14,WH_N1,East,Air,28.446709951272737
SHP203214,2024-03-23,22,WH_S1,East,Road,24.754960313304867
SHP203215,2024-02-21,1,WH_S1,East,Road,24.145913215820432
SHP203216,2024-04-02,9,WH_E1,South,Air,25.750945385633145
SHP203217,2024-01-15,20,WH_E1,North,Road,32.64639835961215
SHP203218,2024-03-06,11,WH_W2,West,Road,28.76375081161614
SHP203219,2024-06-23,16,WH_W2,West,Road,27.229190019936325
SHP203220,2024-04-17,5,WH_S1,North,Road,20.439386264524032
SHP203221,2024-03-31,21,WH_W2,West,Road,21.600616857716183
SHP203222,2024-01-16,18,WH_W2,South,Road,25.082162105462842
SHP203223,2024-01-25,0,WH_E1,North,Air,31.381762613186456
SHP203224,2024-02-13,23,WH_E1,North,Air,22.04270761770123
SHP203225,2024-02-18,5,WH_W1,North,Air,22.87746606381041
SHP203226,2024-01-19,9,WH_E1,East,Road,22.956991004910776
SHP203227,2024-02-23,5,WH_N2,North,Road,25.424077652865225
SHP203228,2024-01-04,0,WH_S1,North,Road,22.59954489683358
SHP203229,2024-02-02,7,WH_S1,North,Road,22.948529482877994
SHP203230,2024-06-22,12,WH_S1,West,Road,20.6619317135915
SHP203231,2024-05-14,21,WH_N1,South,Road,17.75795810223216
SHP203232,2024-06-23,15,WH_W1,West,Air,25.5490547729457
SHP203233,2024-06-28,1,WH_N1,North,Air,27.666382802762218
SHP203234,2024-06-08,13,WH_N2,East,Air,29.474703019930004
SHP203235,2024-05-24,18,WH_S1,West,Road,26.347424147884425
SHP203236,2024-06-25,20,WH_N2,North,Road,23.134716026022616
SHP203237,2024-02-27,7,WH_W2,West,Road,23.850630289123004
SHP203238,2024-01-14,21,WH_S1,West,Air,23.162197071049896
SHP203239,2024-04-09,0,WH_W2,West,Road,22.165152383550858
SHP203240,2024-06-06,17,WH_E1,North,Air,29.048337678463
SHP203241,2024-01-22,10,WH_N2,North,Air,25.442257218564226
SHP203242,2024-05-28,23,WH_W2,West,Road,21.002129540452685
SHP203243,2024-01-25,16,WH_N2,West,Air,25.07654495591817
SHP203244,2024-01-28,19,WH_E1,West,Road,23.80916798203422
SHP203245,2024-01-20,4,WH_N1,West,Road,29.002910642121147
SHP203246,2024-03-11,13,WH_W2,East,Road,23.803772515939524
SHP203247,2024-03-20,17,WH_S1,East,Road,28.504632727288723
SHP203248,2024-06-19,15,WH_E1,South,Air,30.489489474043587
SHP203249,2024-01-27,7,WH_W2,North,Road,26.51534996401924
SHP203250,2024-06-18,11,WH_W2,East,Air,21.469044342864464
SHP203251,2024-06-10,19,WH_E1,South,Road,17.903477149934744
SHP203252,2024-01-23,1,WH_W2,East,Road,26.860860684523136
SHP203253,2024-06-27,15,WH_W2,West,Road,25.433681863368662
SHP203254,2024-03-25,4,WH_E1,South,Road,22.449101669432267
SHP203255,2024-05-07,13,WH_W1,North,Air,28.807996869038003
SHP203256,2024-05-29,22,WH_N2,East,Road,26.766188758386157
SHP203257,2024-05-19,4,WH_W1,South,Road,22.555226589195684
SHP203258,2024-05-13,20,WH_W2,South,Air,20.833542348719075
SHP203259,2024-03-15,7,WH_S1,East,Road,25.8060766371384
SHP203260,2024-05-08,19,WH_N1,West,Air,23.904975763624048
SHP203261,2024-06-06,20,WH_S1,East,Road,28.938491453662245
SHP203262,2024-04-21,9,WH_W2,North,Road,20.928635315238765
SHP203263,2024-05-08,3,WH_N2,South,Road,31.065615281082962
SHP203264,2024-06-16,5,WH_N1,West,Road,28.095162485550098
SHP203265,2024-03-15,7,WH_E1,North,Air,26.97694164623237
SHP203266,2024-01-22,18,WH_W2,North,Air,21.45594329711628
SHP203267,2024-03-07,3,WH_W1,South,Road,15.710186873449691
SHP203268,2024-03-10,2,WH_W1,North,Air,24.318071046294914
SHP203269,2024-02-18,12,WH_W2,East,Road,26.102607596993085
SHP203270,2024-01-17,22,WH_N2,South,Air,19.268633792233523
SHP203271,2024-01-15,20,WH_W1,East,Air,19.06716622821327
SHP203272,2024-03-20,17,WH_E1,East,Road,27.257026303849123
SHP203273,2024-03-15,16,WH_N1,North,Air,21.23818870917676
SHP203274,2024-04-16,11,WH_N1,South,Road,20.575220623809646
SHP203275,2024-02-25,5,WH_S1,North,Air,21.74747723406608
SHP203276,2024-06-20,7,WH_E1,South,Road,14.440662873885298
SHP203277,2024-04-19,20,WH_N2,East,Road,25.360959972174452
SHP203278,2024-01-30,20,WH_E1,North,Road,25.047550490720695
SHP203279,2024-03-20,22,WH_E1,South,Road,25.980615448150726
SHP203280,2024-04-27,9,WH_N2,South,Road,27.471687759169377
SHP203281,2024-01-21,18,WH_N2,West,Road,21.774626158843546
SHP203282,2024-01-24,7,WH_N1,West,Road,20.87304548004085
SHP203283,2024-02-07,1,WH_E1,East,Road,20.491277070180708
SHP203284,2024-02-19,7,WH_W1,North,Road,26.66485779252426
SHP203285,2024-05-14,8,WH_W2,North,Air,23.30131755457706
SHP203286,2024-04-30,10,WH_N1,North,Road,26.12279422319148
SHP203287,2024-03-17,1,WH_S1,North,Road,23.848786536123292
SHP203288,2024-01-17,11,WH_N1,North,Road,22.31984042408897
SHP203289,2024-02-07,14,WH_N1,North,Road,25.42893893130779
SHP203290,2024-06-16,23,WH_N2,South,Road,24.481403743375985
SHP203291,2024-01-02,23,WH_E1,North,Road,18.676949164936772
SHP203292,2024-03-25,8,WH_N2,North,Road,33.88689481037726
SHP203293,2024-04-22,3,WH_E1,South,Road,25.764811000271088
SHP203294,2024-06-27,7,WH_W2,East,Road,27.132896954037406
SHP203295,2024-01-25,23,WH_N2,South,Road,25.497801655678217
SHP203296,2024-01-01,13,WH_W1,West,Road,24.08846345706405
SHP203297,2024-05-27,14,WH_W2,West,Road,20.894626465258384
SHP203298,2024-04-06,12,WH_W1,West,Road,21.211682835065833
SHP203299,2024-05-21,19,WH_E1,East,Road,24.975021203053533
SHP203300,2024-05-11,6,WH_E1,South,Air,23.83018812978083
SHP203301,2024-05-04,11,WH_W1,South,Air,23.276606966087876
SHP203302,2024-01-11,21,WH_N1,West,Road,26.949136006350628
SHP203303,2024-05-07,3,WH_N2,East,Air,18.798330831883202
SHP203304,2024-03-02,19,WH_S1,West,Road,25.124438731784483
SHP203305,2024-01-18,17,WH_W1,North,Road,23.22881466314768
SHP203306,2024-04-01,1,WH_W2,West,Air,26.23703154431856
SHP203307,2024-01-13,11,WH_S1,South,Road,22.614940732319827
SHP203308,2024-06-17,1,WH_W2,East,Road,19.570058576750075
SHP203309,2024-04-21,16,WH_W1,West,Road,21.15174870215723
SHP203310,2024-02-14,20,WH_S1,South,Air,16.353937737034713
SHP203311,2024-03-29,9,WH_N1,North,Road,22.829963230305598
SHP203312,2024-01-06,15,WH_S1,North,Air,28.832639005583587
SHP203313,2024-02-05,9,WH_W1,North,Air,22.495731572556473
SHP203314,2024-06-22,22,WH_W1,South,Air,28.23477307567531
SHP203315,2024-02-25,11,WH_W2,West,Air,24.081455750636312
SHP203316,2024-06-22,5,WH_E1,West,Air,24.293079164962002
SHP203317,2024-05-17,15,WH_N2,South,Road,20.335024355022846
SHP203318,2024-04-15,7,WH_W2,West,Road,20.902973383345557
SHP203319,2024-01-04,22,WH_S1,South,Road,25.91380177768669
SHP203320,2024-02-03,20,WH_N1,South,Road,23.581697302854035
SHP203321,2024-04-09,8,WH_E1,West,Road,29.966002376744402
SHP203322,2024-01-24,1,WH_N2,West,Road,30.15608862443161
SHP203323,2024-03-09,10,WH_E1,South,Road,25.452715928046892
SHP203324,2024-02-25,22,WH_W2,West,Air,21.320896292313126
SHP203325,2024-02-13,13,WH_W2,South,Road,17.57186191305101
SHP203326,2024-05-06,20,WH_E1,South,Road,28.797104912916225
SHP203327,2024-05-07,19,WH_E1,South,Road,26.336478520984194
SHP203328,2024-05-26,8,WH_W1,West,Road,28.22622325374842
SHP203329,2024-04-30,1,WH_W1,South,Road,29.038137774520905
SHP203330,2024-02-28,15,WH_N2,East,Road,25.447388932341497
SHP203331,2024-01-21,14,WH_W2,West,Road,19.56434797978032
SHP203332,2024-04-15,7,WH_W1,South,Road,20.101917125427402
SHP203333,2024-01-24,16,WH_W1,West,Air,21.782353886455105
SHP203334,2024-04-11,12,WH_S1,East,Air,23.40161631774121
SHP203335,2024-05-15,9,WH_N1,South,Air,18.15504565765569
SHP203336,2024-01-17,5,WH_S1,East,Air,25.30657100264088
SHP203337,2024-05-02,7,WH_S1,West,Air,29.710650222511315
SHP203338,2024-02-26,13,WH_S1,East,Road,25.18469606247584
SHP203339,2024-01-29,0,WH_N2,North,Road,26.46590022625131
SHP203340,2024-04-04,13,WH_N2,West,Road,25.228457298144594
SHP203341,2024-01-08,16,WH_E1,South,Road,29.22523416187526
SHP203342,2024-04-16,7,WH_W2,South,Air,23.530799537627388
SHP203343,2024-05-25,8,WH_W1,North,Road,27.491142918958932
SHP203344,2024-03-09,14,WH_W1,South,Road,30.674484477280608
SHP203345,2024-02-12,18,WH_N2,South,Road,26.06086821759995
SHP203346,2024-04-11,10,WH_N1,North,Road,24.141395235078527
SHP203347,2024-03-03,16,WH_N1,North,Road,25.230006328701105
SHP203348,2024-01-11,3,WH_W2,West,Road,20.921163656786486
SHP203349,2024-02-10,3,WH_E1,North,Road,26.539859211054402
SHP203350,2024-03-08,2,WH_S1,North,Road,31.866353311968034
SHP203351,2024-02-19,5,WH_N1,West,Road,29.885405629016113
SHP203352,2024-04-30,13,WH_E1,East,Road,8.274851950471287
SHP203353,2024-01-21,4,WH_E1,North,Road,23.632709262506534
SHP203354,2024-03-19,12,WH_N2,East,Road,23.601627475926886
SHP203355,2024-01-21,20,WH_S1,North,Road,33.03729896206656
SHP203356,2024-03-02,13,WH_N1,West,Road,17.80686463428436
SHP203357,2024-02-10,19,WH_N2,South,Road,17.06227639657131
SHP203358,2024-02-19,4,WH_N2,South,Air,18.332398471403987
SHP203359,2024-04-10,4,WH_N1,South,Road,18.429472266449704
SHP203360,2024-05-14,22,WH_S1,West,Road,26.227148665572773
SHP203361,2024-03-31,17,WH_N1,South,Road,17.628727084422906
SHP203362,2024-05-18,8,WH_W1,North,Road,23.228050314684033
SHP203363,2024-03-02,3,WH_S1,East,Road,19.599317113889718
SHP203364,2024-05-05,7,WH_S1,South,Air,16.698039128249466
SHP203365,2024-04-28,10,WH_N1,North,Road,22.714901685337516
SHP203366,2024-02-29,11,WH_S1,South,Road,20.004552698412116
SHP203367,2024-05-19,19,WH_S1,East,Road,24.9200417862719
SHP203368,2024-03-21,20,WH_S1,North,Air,17.745685996430822
SHP203369,2024-02-15,2,WH_W1,South,Road,24.77308796090246
SHP203370,2024-02-05,23,WH_N2,North,Air,26.052719219918476
SHP203371,2024-05-06,21,WH_W2,North,Road,25.05056317246932
SHP203372,2024-03-22,4,WH_W2,North,Road,26.653302428411173
SHP203373,2024-03-10,20,WH_W1,East,Road,22.090458955446323
SHP203374,2024-06-20,16,WH_N1,West,Road,20.833465884366266
SHP203375,2024-06-15,5,WH_W2,North,Road,23.580632972458588
SHP203376,2024-03-02,15,WH_N1,North,Road,26.05080867134468
SHP203377,2024-01-28,22,WH_S1,East,Air,23.423317170046452
SHP203378,2024-02-26,15,WH_N1,South,Road,29.221845362157584
SHP203379,2024-05-12,6,WH_S1,West,Air,29.604599687797172
SHP203380,2024-02-21,16,WH_W1,West,Air,22.5088184530792
SHP203381,2024-05-06,4,WH_S1,East,Road,25.35632284913815
SHP203382,2024-02-04,23,WH_N1,West,Road,25.564507712003902
SHP203383,2024-02-13,10,WH_N1,South,Road,30.45826611596179
SHP203384,2024-01-14,11,WH_N1,West,Road,21.158660279085986
SHP203385,2024-06-27,15,WH_W2,South,Road,27.732981704552504
SHP203386,2024-05-19,18,WH_N1,East,Road,31.613351305678826
SHP203387,2024-04-26,0,WH_S1,East,Road,29.731526087122198
SHP203388,2024-05-09,22,WH_W2,East,Road,29.182772134138183
SHP203389,2024-02-29,22,WH_S1,East,Road,23.55510406730341
SHP203390,2024-03-24,17,WH_N1,South,Air,21.927037660626333
SHP203391,2024-02-12,20,WH_N1,North,Air,26.55978430598432
SHP203392,2024-01-15,11,WH_S1,North,Air,16.998864039408968
SHP203393,2024-02-27,8,WH_N1,South,Air,22.59992125260803
SHP203394,2024-06-03,21,WH_W2,East,Air,23.401656450909805
SHP203395,2024-01-26,1,WH_S1,West,Road,25.42974447300854
SHP203396,2024-01-23,2,WH_N2,North,Road,25.133756195653675
SHP203397,2024-05-01,16,WH_W1,West,Road,29.439391432277997
SHP203398,2024-01-10,0,WH_E1,West,Road,23.024465573477105
SHP203399,2024-06-09,3,WH_W1,South,Road,22.25023070041188
SHP203400,2024-05-20,19,WH_W2,West,Road,20.454372270872447
SHP203401,2024-03-15,20,WH_N1,West,Road,19.28531239055529
SHP203402,2024-03-08,10,WH_S1,South,Road,23.545457587522296
SHP203403,2024-01-30,10,WH_W2,North,Road,22.316171695710327
SHP203404,2024-05-21,2,WH_S1,West,Air,29.51360765489815
